q;1565695906638;0.000128712180828221,0.000185322087391128,-5.03194505757293e-05,0.999999973278425,
v;1565695906638;0.000257443008232645,0.000370631232193209,-0.000100591195545258
q;1565695906657;-0.000130050411384613,0.00167518249454057,0.000321203109122127,0.999998536838461,
v;1565695906657;-0.000261176592820174,0.00335028292350956,0.000641969627945756
q;1565695906677;-0.000556775549584226,0.00414961746519267,0.000523855893568193,0.999991098085819,
v;1565695906677;-0.00111788902239566,0.00829867814825238,0.00104308249031308
q;1565695906700;-0.000489190889616997,0.00730833737771633,0.00111049136384099,0.999972557476443,
v;1565695906700;-0.000994586785027627,0.0146157147416264,0.00221377433732855
q;1565695906718;-0.0010424094895896,0.0116830962996605,0.00181510745708438,0.999929559533185,
v;1565695906718;-0.00212708587798541,0.0233629406471969,0.00360561802846947
q;1565695906737;-0.000758239206552849,0.0176143005363118,0.00294939173268621,0.999840218524105,
v;1565695906737;-0.0016201397614757,0.0352258303244383,0.00587117067840135
q;1565695906757;-0.000511217786145177,0.0238000678157369,0.00387634707751488,0.999709092367213,
v;1565695906757;-0.00120665307743952,0.047600333084149,0.00772618729338983
q;1565695906777;0.000373343932937147,0.0327156602146085,0.00508874841109241,0.999451675085213,
v;1565695906777;0.000413314922211721,0.0654459574912704,0.0101965221907578
q;1565695906797;2.79999537959585e-05,0.0395389430265028,0.00603255609237329,0.999199819589326,
v;1565695906797;-0.000421086698162292,0.0790974060057498,0.0120579653560505
q;1565695906816;3.53061144227525e-05,0.0497992786656381,0.00727776843965027,0.998732729354755,
v;1565695906816;-0.000654332539831762,0.0996376538751507,0.0145411230596208
q;1565695906835;0.000383695472983455,0.0620835962209411,0.00888360028848676,0.99803134294669,
v;1565695906835;-0.000337171496617345,0.124249016338672,0.0177808033585245
q;1565695906855;0.000943623783910729,0.0715813572269381,0.0100040884944288,0.997384147199613,
v;1565695906855;0.000450098356684394,0.143297024334708,0.0200922841686491
q;1565695906875;0.00178499041896681,0.0838301835418418,0.011453230802945,0.996412634223754,
v;1565695906875;0.00163692186116337,0.167887595760692,0.0231256520734191
q;1565695906894;0.0027800572048525,0.100184467897276,0.0132586333045092,0.99487665181015,
v;1565695906894;0.00287501372296105,0.200762853003878,0.026941817075419
q;1565695906915;0.00411024118616673,0.120410653407185,0.0153282871644528,0.99259731214428,
v;1565695906915;0.0044682654295714,0.241507837309008,0.0314249524986732
q;1565695906938;0.00516938714349115,0.133736875884708,0.0167028013692171,0.990862625136088,
v;1565695906938;0.0057767762129559,0.268418453699258,0.0344904518244795
q;1565695906960;0.00760510886603434,0.157042769860524,0.0186317509550873,0.987386747232318,
v;1565695906960;0.00916653222606988,0.315635178280573,0.039193822733188
q;1565695906979;0.00944920212400063,0.178294524478746,0.0207605717076169,0.98371274962892,
