q;1567322934925;-0.000410868587045148,3.37392764229678e-05,-2.62793880372347e-05,0.999999914679026,
v;1567322934925;-0.000821735423163155,6.75001646796321e-05,-5.25865141865009e-05
q;1567322934940;-0.00077269095296725,-0.00194655380413486,3.54431461521783e-05,0.999997806307975,
v;1567322934940;-0.00154524114680731,-0.00389316832379896,7.38943941181476e-05
q;1567322934956;-0.00317100028116721,-0.00437928064864078,-0.000162104551085393,0.999985370083149,
v;1567322934956;-0.00634337012307393,-0.00875769323578182,-0.000296436927069352
q;1567322934971;-0.00254757907944624,-0.00981582001825955,0.000159420338696663,0.999948565728937,
v;1567322934971;-0.00509178841229446,-0.0196329582970779,0.000368842223219249
q;1567322934986;-0.00290880283590319,-0.0148526021172417,3.86878404080998e-06,0.999885462971355,
v;1567322934986;-0.00581685722049333,-0.0297066960023247,9.41448570310813e-05
q;1567322935004;-0.00338560075403991,-0.0203015926544068,-5.47941615372903e-05,0.999788167583928,
v;1567322935004;-0.00677204372711865,-0.0406063022481525,2.7901705877941e-05
q;1567322935020;-0.00374801362172048,-0.0295249146865021,-6.77681871097904e-06,0.99955701776373,
v;1567322935020;-0.00749317692709683,-0.059059605301212,0.000207777766038513
q;1567322935035;-0.00352912590496045,-0.0428537894782291,-0.000135922975597874,0.999075112052466,
v;1567322935035;-0.00706343208178568,-0.0857344776445582,3.08790833072197e-05
q;1567322935049;-0.00364197273475903,-0.0618290165770752,0.000293235252865789,0.998080068309551,
v;1567322935049;-0.00723376298424047,-0.123741529354028,0.00103573099117563
q;1567322935064;-0.00267887418341207,-0.0804650380569712,-0.000606074818021593,0.996753647576428,
v;1567322935064;-0.00543791769471496,-0.161102740323637,-0.000777114713096089
q;1567322935078;-0.000783697825136135,-0.101721173277156,-0.00149767526455607,0.99481151264631,
v;1567322935078;-0.00186395488729177,-0.203792496927087,-0.00282038050483175
q;1567322935092;0.00242972585790299,-0.129946501257895,-0.00300035727737056,0.991513490124716,
v;1567322935092;0.00403845104662793,-0.260645289396986,-0.00658135935848407
q;1567322935109;0.00671152712801873,-0.16207364529933,-0.00459696939382931,0.986745132633239,
v;1567322935109;0.0117553090154209,-0.325660428596846,-0.0112486120804153
q;1567322935126;0.0119273370061796,-0.198403851704771,-0.00631960276607665,0.980027404148237,
v;1567322935126;0.0208720826217367,-0.399673864502991,-0.0171241935988156
q;1567322935145;0.0177120274352559,-0.235967688261411,-0.00805909371047148,0.971566047775067,
v;1567322935145;0.0306182213097221,-0.476888450686445,-0.0240323921861472
q;1567322935160;0.0263492977324487,-0.274562504783164,-0.0121330529440579,0.961131590627661,
v;1567322935160;0.044001919886372,-0.557342515684727,-0.0378376226377538
