q;1567359493258;-0.10052687,0.4412634,-0.0003455546,0.8917291,
v;1567359493258;-0.179950130516551,0.92723123089119,-0.0909253578881793
q;1567359493284;-0.10031931,0.44090828,-0.0008737725,0.8919278,
v;1567359493284;-0.179141274518156,0.926439250577688,-0.0916140574402912
q;1567359493311;-0.10024229,0.44038785,-0.0014990136,0.8921927,
v;1567359493311;-0.178496928146452,0.925321119253042,-0.0925665562622703
q;1567359493339;-0.100516394,0.43956134,-0.0019528081,0.89256847,
v;1567359493339;-0.178667832248933,0.923586375420301,-0.0934741520021727
q;1567359493368;-0.100229315,0.43889126,-0.0023578445,0.89292943,
v;1567359493368;-0.177862027941025,0.922049055098205,-0.0938055182644332
q;1567359493393;-0.10042809,0.4381056,-0.0026440164,0.89329207,
v;1567359493393;-0.178045709127896,0.920367507152803,-0.0943491810415919
q;1567359493418;-0.10117437,0.43748656,-0.0038119783,0.893507,
v;1567359493418;-0.178409594334456,0.919317265448246,-0.0970267521689318
q;1567359493443;-0.10215771,0.4364889,-0.0049637933,0.89387727,
v;1567359493443;-0.179258118198655,0.917481334922201,-0.0998179362755622
q;1567359493468;-0.102810174,0.43568158,-0.005154572,0.8941952,
v;1567359493468;-0.180349305040327,0.915868217580711,-0.100601895160253
q;1567359493492;-0.103743225,0.43481746,-0.0048567057,0.8945097,
v;1567359493492;-0.182384544486941,0.914145699324114,-0.100745957634962
q;1567359493517;-0.10433096,0.43441206,-0.003907562,0.8946429,
v;1567359493517;-0.184324909881858,0.913276973515946,-0.0994834668231931
q;1567359493549;-0.10508422,0.434814,-0.003006397,0.894363,
v;1567359493549;-0.186430494246337,0.914275682800506,-0.0986278656022631
q;1567359493578;-0.10557064,0.4357792,-0.0017461671,0.89383906,
v;1567359493578;-0.188315494870449,0.916421624182292,-0.0969967074925989
q;1567359493603;-0.1067062,0.43678614,-0.0011427277,0.8932135,
v;1567359493603;-0.190779776702374,0.91893097497132,-0.0971700344113704
q;1567359493628;-0.10772664,0.4378862,6.42924e-05,0.8925529,
v;1567359493628;-0.193566246124472,0.921542319544208,-0.0961706956768853
q;1567359493653;-0.108666256,0.43911162,0.0014146934,0.8918356,
v;1567359493653;-0.19632605548268,0.924397311781097,-0.0948719075777602
q;1567359493677;-0.10964066,0.4400412,0.0027694653,0.8912547,
v;1567359493677;-0.199187401582418,0.926595279800005,-0.093539356260999
q;1567359493701;-0.11054548,0.4408722,0.0041387575,0.8907268,
v;1567359493701;-0.201950906285832,0.928549463603972,-0.0920990721655538
q;1567359493726;-0.111095205,0.4414089,0.005312022,0.89038634,
v;1567359493726;-0.203935519577807,0.929761852404874,-0.0906165508115264
q;1567359493750;-0.111764826,0.44200033,0.0065204105,0.890001,
v;1567359493750;-0.206162990898596,0.931127837080357,-0.0891984727927072
q;1567359493776;-0.11260747,0.4421584,0.0074705393,0.88980883,
v;1567359493776;-0.208512210628219,0.931597867212871,-0.0883110503861032
q;1567359493800;-0.11336707,0.44224173,0.0081812795,0.88966465,
v;1567359493800;-0.210504771812626,0.931908019048457,-0.0877615225752881
q;1567359493825;-0.11381193,0.44200996,0.009088557,0.8897143,
v;1567359493825;-0.212142313483358,0.931382222444432,-0.0864837112573838
q;1567359493850;-0.113934524,0.44175726,0.010106051,0.8898131,
v;1567359493850;-0.213303525752715,0.930697169705856,-0.0846962200237203
q;1567359493876;-0.11402536,0.44108376,0.010786857,0.89012754,
v;1567359493876;-0.214142959054843,0.929096009044312,-0.0833851115889396
q;1567359493901;-0.11376259,0.4411045,0.010915943,0.8901493,
v;1567359493901;-0.213786307841304,0.929047729481109,-0.0829089882876524
q;1567359493926;-0.11365295,0.44190213,0.011213654,0.8897639,
v;1567359493926;-0.21378399149425,0.930782711459327,-0.0824604487538987
q;1567359493952;-0.114119634,0.44302526,0.011233281,0.8891452,
v;1567359493952;-0.214532945744402,0.933466414652791,-0.0831391629973663
q;1567359493978;-0.11462144,0.4439231,0.01092657,0.8886365,
v;1567359493978;-0.215068861839616,0.935698808988413,-0.0843887036174808
q;1567359494003;-0.11473301,0.44462073,0.010234034,0.8882815,
v;1567359494003;-0.214573724450648,0.937418579746446,-0.0859175102732806
q;1567359494028;-0.11393202,0.44479793,0.009294817,0.8883062,
v;1567359494028;-0.212272229217018,0.937719850308168,-0.0868974720182536
q;1567359494054;-0.11236415,0.44491974,0.008200894,0.88845575,
v;1567359494054;-0.208465257763481,0.937691341137047,-0.087415237720336
q;1567359494078;-0.110205166,0.444764,0.0074834963,0.88881034,
v;1567359494078;-0.203971166516195,0.936812306204772,-0.0866296735553549
q;1567359494107;-0.10770271,0.44464645,0.0063583623,0.8891846,
v;1567359494107;-0.19849043283613,0.935988105219633,-0.0862705019556776
q;1567359494133;-0.104975075,0.44485778,0.004966399,0.88941395,
v;1567359494133;-0.192334915186653,0.935892630911499,-0.0862591145928467
q;1567359494161;-0.1028587,0.44527656,0.0034282338,0.88945895,
v;1567359494161;-0.187120268133984,0.936460248906398,-0.0871318453932828
q;1567359494189;-0.101171814,0.44555402,0.002384463,0.88951683,
v;1567359494189;-0.183134835366891,0.936764164274655,-0.0874856344649604
q;1567359494217;-0.099812835,0.4458962,0.0014277961,0.889501,
v;1567359494217;-0.179807856347344,0.937293331581282,-0.0880027642710408
q;1567359494247;-0.09864737,0.44614106,0.00012050634,0.8895093,
v;1567359494247;-0.17651828484497,0.937695735470369,-0.0893115499150188
q;1567359494274;-0.0969924,0.44597456,-0.0015582168,0.8897734,
v;1567359494274;-0.172060377231054,0.937082141879449,-0.0907478439174528
q;1567359494299;-0.09513283,0.4445971,-0.0033508316,0.89065814,
v;1567359494299;-0.16726091649933,0.933694870579522,-0.0919717642565272
q;1567359494323;-0.092847586,0.4412229,-0.0046454077,0.89256936,
v;1567359494323;-0.162358868257874,0.925654988515046,-0.0915559122884733
q;1567359494349;-0.09001441,0.4352647,-0.007071126,0.8957634,
v;1567359494349;-0.155736375472597,0.911837083032195,-0.0922743508982932
q;1567359494373;-0.08692466,0.42558694,-0.009891665,0.90067863,
v;1567359494373;-0.14871035055859,0.88977286979085,-0.0929648501645623
q;1567359494401;-0.08309393,0.41017812,-0.012860489,0.9081211,
v;1567359494401;-0.140833609806739,0.85503064021448,-0.0925717604481798
q;1567359494428;-0.07961749,0.39303824,-0.015394974,0.91593945,
v;1567359494428;-0.134149976462372,0.816859399722414,-0.091738872893186
q;1567359494454;-0.07619018,0.3712319,-0.01924581,0.9252089,
v;1567359494454;-0.127035758047524,0.769075239885345,-0.09306436877076
q;1567359494479;-0.07117981,0.34318176,-0.023471901,0.9362739,
v;1567359494479;-0.117447161677734,0.708172290819606,-0.0935878245020575
q;1567359494507;-0.064613394,0.30478436,-0.02817613,0.9498093,
v;1567359494507;-0.105762579128288,0.625976491536294,-0.0935687457050684
q;1567359494534;-0.059112325,0.2661743,-0.033515792,0.96152675,
v;1567359494534;-0.095981380888097,0.544762504090703,-0.096514328521874
q;1567359494562;-0.053319465,0.22375517,-0.038335964,0.97243047,
v;1567359494562;-0.086651601090938,0.456617935106719,-0.0989511787459946
q;1567359494587;-0.048322797,0.17336115,-0.04649592,0.9825726,
v;1567359494587;-0.0789220448877223,0.35357220502218,-0.108677242800272
q;1567359494614;-0.04410597,0.12540992,-0.052365668,0.98973984,
v;1567359494614;-0.0742407026436675,0.256363028020942,-0.115291546356897
q;1567359494639;-0.041322485,0.07973087,-0.060461726,0.9941226,
v;1567359494639;-0.0725816113851735,0.164696603417575,-0.12748184643013
q;1567359494664;-0.039075937,0.03719795,-0.06830975,0.9962044,
v;1567359494664;-0.072837662915505,0.079747786194364,-0.139832846624464
q;1567359494689;-0.03771,-0.0026204726,-0.07594124,0.9963955,
v;1567359494689;-0.0756181974370915,0.000506882644836492,-0.152156962939083
q;1567359494721;-0.03669158,-0.049414404,-0.08548826,0.9944364,
v;1567359494721;-0.0815138281282177,-0.0924436914254139,-0.167738931819789
q;1567359494747;-0.03572577,-0.08433756,-0.090571664,0.9916691,
v;1567359494747;-0.0862403314782672,-0.162107303585332,-0.17514995022957
q;1567359494772;-0.0338294,-0.11090737,-0.094356515,0.98876286,
v;1567359494772;-0.0879414828495277,-0.215426603042196,-0.180766181102478
q;1567359494798;-0.0302334,-0.12971647,-0.099135265,0.98611957,
v;1567359494798;-0.0854503999863953,-0.253457427354642,-0.189494207252658
q;1567359494823;-0.026469067,-0.13473853,-0.10414741,0.9850372,
v;1567359494823;-0.0802976306269464,-0.263821574946084,-0.200016527551492
q;1567359494853;-0.023967706,-0.12810802,-0.108756356,0.9854877,
v;1567359494853;-0.0751756695028228,-0.250599598571578,-0.210352795247853
q;1567359494883;-0.022046538,-0.11425489,-0.11289439,0.98676986,
v;1567359494883;-0.0693627969623649,-0.222880947490764,-0.220060451210607
q;1567359494911;-0.020939918,-0.09653231,-0.115790345,0.98835,
v;1567359494911;-0.063790208486903,-0.187440810767226,-0.227249148239689
q;1567359494939;-0.019279685,-0.07879529,-0.11479389,0.9900717,
v;1567359494939;-0.0562967090429127,-0.152429739116704,-0.226559137603118
q;1567359494966;-0.016748505,-0.060079474,-0.11144589,0.9918114,
v;1567359494966;-0.0466308347325739,-0.115826343580752,-0.22108926107893
q;1567359494993;-0.014025403,-0.03929172,-0.105495326,0.9935443,
v;1567359494993;-0.0361677887516395,-0.0752370184119713,-0.210207520479141
q;1567359495021;-0.011514323,-0.013739715,-0.0971572,0.9951076,
v;1567359495021;-0.0255885975052461,-0.0251184543184289,-0.194331384266852
q;1567359495049;-0.011225534,0.01437839,-0.087206036,0.9960233,
v;1567359495049;-0.0198553266277026,0.0306111047975767,-0.17496696768786
q;1567359495074;-0.012866423,0.040624026,-0.07981621,0.99589837,
v;1567359495074;-0.0191435570599038,0.0830794448757775,-0.160743701951999
q;1567359495099;-0.015871707,0.07148873,-0.07006238,0.9948511,
v;1567359495099;-0.0215643004646106,0.145006537459626,-0.142184103771123
q;1567359495129;-0.018594405,0.11139005,-0.05494692,0.99208236,
v;1567359495129;-0.024655780054399,0.225021617337248,-0.113443780259395
q;1567359495157;-0.01993642,0.1524234,-0.041550793,0.9872402,
v;1567359495157;-0.0267006167198991,0.307547019816275,-0.0882647627740957
q;1567359495184;-0.02074783,0.19807845,-0.02862537,0.9795484,
v;1567359495184;-0.0293110663839202,0.399990890614662,-0.0643713440498226
q;1567359495212;-0.019454315,0.24926391,-0.016953828,0.9680917,
v;1567359495212;-0.0292193244289019,0.504633523461303,-0.0425552400475797
q;1567359495240;-0.014460943,0.30575308,-0.0060207266,0.951982,
v;1567359495240;-0.0238536655222337,0.621779690113932,-0.0203133778487323
q;1567359495264;-0.010167889,0.3593134,0.002772489,0.93315744,
v;1567359495264;-0.0209704043865587,0.735129245011201,-0.00213305067237482
q;1567359495290;-0.007037755,0.4140741,0.0118302945,0.9101391,
v;1567359495290;-0.0226098354253788,0.853759332311417,0.0157107847236495
q;1567359495318;-0.003365124,0.47446415,0.021267055,0.8800115,
v;1567359495318;-0.0261065713862634,0.98851318956681,0.0342556142389844
q;1567359495342;-6.524785e-05,0.52744347,0.030246278,0.84905165,
v;1567359495342;-0.0320226739052072,1.11092336586583,0.0513413379979473
q;1567359495366;0.0032425134,0.577862,0.03988719,0.81515276,
v;1567359495366;-0.0408236335701123,1.23194183763782,0.0688875775726369
q;1567359495391;0.006943084,0.6261288,0.048801746,0.7781599,
v;1567359495391;-0.0503279414836794,1.35297527382986,0.0848547598535091
q;1567359495416;0.009663799,0.6703247,0.053724606,0.7400575,
v;1567359495416;-0.0577544289503945,1.46931047773787,0.0927617784295076
q;1567359495441;0.012559015,0.7123338,0.058186535,0.699312,
v;1567359495441;-0.0653776947819001,1.58598369622096,0.0996508893769971
q;1567359495466;0.017720208,0.75149083,0.06333031,0.65645784,
v;1567359495466;-0.0719812989541338,1.70161182699782,0.110288973396854
q;1567359495491;0.02280886,0.7853431,0.06430159,0.61528957,
v;1567359495491;-0.0729943164853164,1.80821486323235,0.115517429669536
q;1567359495517;0.027193217,0.8185402,0.06311655,0.5703234,
v;1567359495517;-0.0723721720896283,1.92025722629365,0.117084297359865
q;1567359495546;0.03251388,0.84892714,0.06350789,0.52367187,
v;1567359495546;-0.0738410188550607,2.03161406280742,0.122356082205359
q;1567359495571;0.03456411,0.86885166,0.06437004,0.48965168,
v;1567359495571;-0.0780866147427046,2.11035940129303,0.123792156306654
q;1567359495596;0.032700673,0.88591594,0.06429588,0.45820275,
v;1567359495596;-0.0840533507307714,2.18200610042612,0.117545722922488
q;1567359495621;0.029226145,0.9001175,0.06470434,0.4298228,
v;1567359495621;-0.0914864572982092,2.24560002482631,0.108906428922585
q;1567359495646;0.026354607,0.9096507,0.065749735,0.4092897,
v;1567359495646;-0.098203012678218,2.29094354824006,0.102440123447885
q;1567359495670;0.02500182,0.91512233,0.06567545,0.3970047,
v;1567359495670;-0.100519654522588,2.31798409217517,0.0985626010813184
q;1567359495694;0.025433645,0.91774994,0.06619484,0.39077663,
v;1567359495694;-0.101798604039098,2.33144666545168,0.0990924992051069
q;1567359495721;0.026294695,0.91726214,0.06731815,0.39167204,
v;1567359495721;-0.103081443557554,2.32921359425155,0.101685513467937
q;1567359495746;0.026093904,0.9141555,0.06775211,0.3988089,
v;1567359495746;-0.103242277313411,2.31355634831919,0.102471984550588
q;1567359495772;0.026713278,0.90902305,0.068023406,0.41028816,
v;1567359495772;-0.101925795248403,2.28827263571003,0.105122448061147
q;1567359495796;0.025188701,0.9031299,0.06706778,0.42334843,
v;1567359495796;-0.0999811299443308,2.25975136574235,0.102978690443936
q;1567359495822;0.023805486,0.8963005,0.06511973,0.4379934,
v;1567359495822;-0.0960279182672918,2.22768487724814,0.100347627834787
q;1567359495846;0.022680454,0.88947845,0.062786534,0.45207474,
v;1567359495846;-0.0913148676905167,2.19667951359824,0.0976775176055732
q;1567359495871;0.019703439,0.8822812,0.05985022,0.46648648,
v;1567359495871;-0.0873376630499642,2.16488058945092,0.0910791245818602
q;1567359495909;0.0124522885,0.8706581,0.055107016,0.48863345,
v;1567359495909;-0.0838878846857925,2.11556879101509,0.0758769888285049
q;1567359495936;0.006440915,0.85883754,0.04972363,0.5097885,
v;1567359495936;-0.0789239418857808,2.06777379076449,0.0619930220661061
q;1567359495961;0.003523467,0.8444801,0.043400664,0.5338142,
v;1567359495961;-0.069596410671582,2.01235869471592,0.0524376908181694
q;1567359495987;0.0012904733,0.8280283,0.03690258,0.55946904,
v;1567359495987;-0.0597042654253244,1.95188125284136,0.0435200536018245
q;1567359496011;0.001006331,0.8087414,0.03139507,0.5873251,
v;1567359496011;-0.0496192573329381,1.88441939794934,0.038562956320177
q;1567359496035;0.00068125944,0.78820974,0.02650476,0.61483526,
v;1567359496035;-0.0409563445465639,1.81599978406072,0.033700707353994
q;1567359496059;0.0016794455,0.76324916,0.022236114,0.64571947,
v;1567359496059;-0.0317798384622796,1.73674452410434,0.031301167783864
q;1567359496083;0.0014604793,0.7355544,0.018073406,0.67722297,
v;1567359496083;-0.0246122911558887,1.6529985561433,0.0266391931349628
q;1567359496107;0.0019871315,0.7050238,0.014612027,0.7090303,
v;1567359496107;-0.017786718556671,1.56492037796059,0.0235285819944835
q;1567359496132;0.001476804,0.6729141,0.011053159,0.7396367,
v;1567359496132;-0.0126913969081665,1.47627921104936,0.0183406737636544
q;1567359496157;-0.0006574296,0.6425744,0.00790203,0.7661823,
v;1567359496157;-0.0111629380544767,1.39569667842311,0.0112648362619849
q;1567359496181;-0.0024002965,0.6118865,0.004428707,0.79092956,
v;1567359496181;-0.00921679345351618,1.31688792159625,0.00406835653224702
q;1567359496206;-0.002666346,0.58031994,-0.0035658462,0.8143764,
v;1567359496206;-0.000204155209020519,1.23825802039288,-0.00890266726966791
q;1567359496231;-0.0009178586,0.5542971,-0.013457684,0.8322096,
v;1567359496231;0.0133918092299337,1.17500081089247,-0.0234210014816601
q;1567359496258;0.0014840763,0.52970254,-0.0213153,0.8479143,
v;1567359496258;0.0251009118819026,1.11635065423268,-0.0345926511030918
q;1567359496290;0.0016733728,0.50277716,-0.02913515,0.8639234,
v;1567359496290;0.0321938686925278,1.05332865462473,-0.0487028865705102
q;1567359496322;-0.0012398115,0.47899958,-0.036404107,0.8770591,
v;1567359496322;0.0327061586217704,0.998688703820385,-0.0651256765997004
q;1567359496353;-0.00545566,0.45871118,-0.04233422,0.8875596,
v;1567359496353;0.0291580446848199,0.952859372753329,-0.0802737005914728
q;1567359496382;-0.00790253,0.44330427,-0.047284566,0.89508826,
v;1567359496382;0.0277795491618711,0.918425619157637,-0.0918185071055045
q;1567359496412;-0.010813316,0.4313538,-0.051345017,0.9006557,
v;1567359496412;0.0248201352892996,0.892037664903633,-0.102025371961047
q;1567359496441;-0.015856279,0.4226369,-0.0536349,0.90457165,
v;1567359496441;0.0166506641936799,0.873245778790919,-0.110677245498046
q;1567359496468;-0.019814594,0.41819468,-0.055698268,0.9064317,
v;1567359496468;0.0106644886237432,0.8638984775988,-0.117825185874421
q;1567359496498;-0.025213579,0.4167382,-0.058090452,0.9068181,
v;1567359496498;0.00268876444108841,0.86138207981018,-0.126709111036883
q;1567359496527;-0.0301847,0.41683063,-0.05880083,0.906578,
v;1567359496527;-0.00570962690845704,0.86229987172379,-0.132165476178344
q;1567359496553;-0.033573426,0.4174627,-0.05892304,0.90615994,
v;1567359496553;-0.0116497081445538,0.86421222758955,-0.135239725935796
q;1567359496579;-0.035417266,0.41905487,-0.057421394,0.905451,
v;1567359496579;-0.0160124524912087,0.867991886351799,-0.134086645399597
q;1567359496605;-0.036573574,0.42105392,-0.05505859,0.904624,
v;1567359496605;-0.0198066903324862,0.872546591872196,-0.130811873161098
q;1567359496631;-0.037273675,0.42300254,-0.05235334,0.9038466,
v;1567359496631;-0.0230902289794924,0.876910209366864,-0.126543596954775
q;1567359496656;-0.037540108,0.4252502,-0.05022143,0.90290135,
v;1567359496656;-0.0250793110285158,0.881873667819082,-0.122966096338457
q;1567359496682;-0.037566297,0.42785928,-0.048881352,0.9017405,
v;1567359496682;-0.0259243264680381,0.887616342490689,-0.12063559207694
q;1567359496707;-0.037998974,0.43044332,-0.047872134,0.9005459,
v;1567359496707;-0.0272305250119816,0.893380415288617,-0.119261540608759
q;1567359496732;-0.037941746,0.43323165,-0.047628835,0.89922315,
v;1567359496732;-0.0269708249182263,0.899543206188138,-0.118855800017733
q;1567359496761;-0.037444517,0.4360693,-0.04782116,0.8978611,
v;1567359496761;-0.0255360461204847,0.905764538987591,-0.118848575529158
q;1567359496789;-0.036163088,0.43812728,-0.048184544,0.89689183,
v;1567359496789;-0.02264876624184,0.91014556675272,-0.11842765366875
q;1567359496816;-0.03459688,0.4394441,-0.0482097,0.8963078,
v;1567359496816;-0.0196492347228273,0.912838916870751,-0.11711836976694
q;1567359496844;-0.0332745,0.44017586,-0.048353158,0.8959911,
v;1567359496844;-0.0170603534745333,0.914275220077777,-0.116219589330539
q;1567359496868;-0.032517537,0.44084504,-0.048611224,0.89567584,
v;1567359496868;-0.0153909181841373,0.915658322903062,-0.116024034319904
q;1567359496893;-0.031517908,0.44111025,-0.04898715,0.8955605,
v;1567359496893;-0.0132353053369435,0.916110481249265,-0.115816522088268
q;1567359496917;-0.030406343,0.44138762,-0.04930832,0.89544463,
v;1567359496917;-0.0109264465043177,0.916575447272859,-0.115410614893354
