q;1567274557937;3.46944695195361e-18,1.0842021724855e-19,5.55111512312578e-17,1,
v;1567274557937;6.93889390390723e-18,2.16840434497101e-19,1.11022302462516e-16
q;1567274557956;-0.000141277076629521,-0.00026317764719732,0.000887277814275318,0.999999509478853,
v;1567274557956;-0.0002820869950262,-0.000526605785528746,0.00177463012211468
q;1567274557975;-0.000336224263407153,-0.000210093266504309,0.00157274374897845,0.999998701101517,
v;1567274557975;-0.000671786858158037,-0.00042124368395716,0.00314563058666376
q;1567274557994;-0.000941007540251174,0.000882642823330178,0.00154836242963592,0.999997986114475,
v;1567274557994;-0.00188474570816522,0.00176237209264735,0.00309506791446333
q;1567274558015;-0.00164332927389772,0.00292404810716124,0.00128372707768241,0.999993515137691,
v;1567274558015;-0.00329415055143345,0.00584390408748355,0.00255784382531769
q;1567274558033;-0.00286303485250691,0.00533187062505605,0.0017410754636873,0.999980173654738,
v;1567274558033;-0.00574455415112278,0.0106539376404527,0.00345161503094974
q;1567274558052;-0.00487390092227273,0.00804721063099304,0.00269085714374495,0.999952098551996,
v;1567274558052;-0.00979079912232164,0.0160688820266492,0.00530329292298048
q;1567274558073;-0.00805902159048202,0.0113419124993315,0.0022343769944273,0.999900758098123,
v;1567274558073;-0.0161678321785353,0.0226504568378464,0.00428607436198032
q;1567274558092;-0.0107020712995832,0.0147644988312328,0.00100193429778936,0.999833220544988,
v;1567274558092;-0.0214317995887482,0.0295136886897742,0.00168790138467992
q;1567274558111;-0.0129896363723066,0.0185818450382078,0.000725447671253413,0.999742685046364,
v;1567274558111;-0.0260024782736851,0.0371563874334712,0.000968106600246386
q;1567274558130;-0.0161998355029948,0.0253854945092311,0.000142017110619364,0.999546451485237,
v;1567274558130;-0.0323978538126405,0.0507918389769324,-0.000538859072697796
q;1567274558149;-0.0204199957723601,0.0346084408294724,-0.00161040660055674,0.999191025692103,
v;1567274558149;-0.0407067268826013,0.0693396017321483,-0.00463547270987381
q;1567274558168;-0.0244233298324531,0.042060873312593,-0.00380108813723676,0.998809222531698,
v;1567274558168;-0.0484877373587395,0.0844065215316392,-0.00965915937111786
q;1567274558188;-0.0288870715553173,0.0495229706903468,-0.00604221032500415,0.998336836273778,
v;1567274558188;-0.0571106393620196,0.0995567201527185,-0.0149504001760668
q;1567274558207;-0.0331767073598554,0.0569792144427936,-0.00747335663680162,0.997795987826398,
v;1567274558207;-0.0654021346434367,0.114699160107915,-0.0187356858349225
q;1567274558226;-0.0376567154933643,0.0639230986367832,-0.00825176288638465,0.997209964447745,
v;1567274558226;-0.0741161846425833,0.128819635123563,-0.0213319251450869
q;1567274558248;-0.0427701681456845,0.0705805340498037,-0.00853163652493457,0.996552225259227,
v;1567274558248;-0.084140322303491,0.142386836287596,-0.0231257916066776
