q;1565693622894;-2.10887815051649e-06,1.64180301366482e-05,4.50995052650384e-05,0.999999998846018,
v;1565693622894;-4.21923718625145e-06,3.28358700228745e-05,9.0198941301849e-05
q;1565693622918;-0.000212572517140522,3.41576304376536e-05,-0.000380750423069073,0.999999904337644,
v;1565693622918;-0.000425118995351209,6.84771347330975e-05,-0.000761515437652213
q;1565693622944;-0.00420468413558867,0.00084546194819011,-0.00632520826058628,0.999970798356569,
v;1565693622944;-0.00839852598966404,0.00174412791939314,-0.0126579413238709
q;1565693622969;0.000107933602371047,-0.000649416078762128,-8.87055967702562e-05,0.999999779370181,
v;1565693622969;0.000215751945107549,-0.00129885141501936,-0.000177551347097229
q;1565693622994;-0.00655101901225947,-0.00432510916633927,0.000267488605266404,0.99996915253944,
v;1565693622994;-0.0130996946775019,-0.00865430669947032,0.00059167925306777
q;1565693623018;-0.000530861264414524,-0.000331187515228315,-8.93865222414056e-05,0.999999800255579,
v;1565693623018;-0.0010617817236616,-0.000662280416201795,-0.000178421481048793
q;1565693623042;-0.000467599220123017,-0.00032182969997178,-8.67837485627569e-05,0.999999835122584,
v;1565693623042;-0.000935254281573026,-0.000643578459689189,-0.000173266570519841
q;1565693623072;-0.000396173862229226,-0.000308500676214382,-9.2525770765154e-05,0.999999869656284,
v;1565693623072;-0.000792404792632469,-0.000616928192242683,-0.000184807136673876
q;1565693623096;-0.000320676929298423,-0.000296056357690441,-7.63682468879807e-05,0.999999901842411,
v;1565693623096;-0.00064139905823095,-0.000592063834566385,-0.000152546633866276
q;1565693623120;-0.000191338608817714,5.69092403627745e-05,0.000740936226139949,0.999999705582149,
v;1565693623120;-0.00038276144655016,0.000113534916362598,0.00148185088899889
q;1565693623145;0.00114725091840878,0.00061220591439851,-0.000786218312372006,0.99999884543934,
v;1565693623145;0.00229546385853605,0.00122260996142328,-0.00157103488694294
q;1565693623169;0.00480458213638056,-2.03848717102262e-05,0.000491354770167271,0.999988337004708,
v;1565693623169;0.00960922011411965,-3.6049423565202e-05,0.000982547717961373
q;1565693623193;0.00764242944283924,0.00583455394672906,0.00113774572985609,0.999953127295029,
v;1565693623193;0.0152714595536095,0.0116875801146994,0.00236484309498601
q;1565693623218;0.0121015532857169,-0.00194726321385693,0.0180117443854924,0.99976264064939,
v;1565693623218;0.0242698914882458,-0.00345868733149054,0.0359861705960617
q;1565693623247;0.0292507962376518,0.00169932260713331,-0.00435854438567976,0.999561156864841,
v;1565693623247;0.0585241351310131,0.00314756592843884,-0.0086287299535363
q;1565693623276;0.0668962418123742,0.0181619817519989,0.0267734655211306,0.997235286576949,
v;1565693623276;0.132840419234356,0.040170246771422,0.0563548923011582
q;1565693623306;0.0896385801240494,-0.0208592012508582,-0.0378623971168643,0.995035807175342,
v;1565693623306;0.177742035839005,-0.0490919966132658,-0.0804411342443638
q;1565693623335;0.187411445319131,-0.0185025190135907,0.0506122379128491,0.980802226917843,
v;1565693623335;0.378470919787848,-0.018644456965334,0.0995433167940306
q;1565693623358;-0.00366174746751665,-0.0684063338722834,0.140949003786116,0.98764393554729,
v;1565693623358;0.0120508955422458,-0.136588641989961,0.282686043177576
q;1565693623383;0.0435157368138123,-0.122016905929005,0.00169272801860886,0.991572180927298,
