q;1565710225963;0,0,0,1,
v;1565710225963;0,0,0
q;1565710225981;-0.000244496484343104,-0.000910202579054498,0.00125953119186419,0.999998745898128,
v;1565710225981;-0.000486699517575348,-0.00182101999916191,0.00251950727123759
q;1565710225998;-0.000791274021597316,-0.00262914409655884,0.00332101547527122,0.999990772998437,
v;1565710225998;-0.00156507122348525,-0.00526352609179353,0.00664618747993516
q;1565710226014;-0.00115692487238811,-0.00480013459447765,0.00527474623684544,0.999973906183266,
v;1565710226014;-0.00226315231575167,-0.00961239629506908,0.0105605473250241
q;1565710226031;-0.00175143571763384,-0.00755971944764611,0.00790006118907313,0.99993876211266,
v;1565710226031;-0.00338321888855019,-0.0151468517709604,0.0158263867850719
q;1565710226048;-0.00264639929723565,-0.0109527421842758,0.0105268174016595,0.999881070303621,
v;1565710226048;-0.00506159570227476,-0.0219606418870056,0.0211109400243292
q;1565710226064;-0.00369205226767208,-0.0148996438979384,0.013107223013181,0.99979629143818,
v;1565710226064;-0.00699207139175086,-0.0298951859912423,0.0263228095165509
q;1565710226081;-0.00459743720431599,-0.0193753364183066,0.0153065394926403,0.999684532922646,
v;1565710226081;-0.00859894099411999,-0.0388904300908068,0.0307875769738911
q;1565710226101;-0.00565809310772497,-0.0251759679508378,0.0173367527284975,0.999516674382189,
v;1565710226101;-0.0104379672877043,-0.050548061078151,0.0349506615795245
q;1565710226119;-0.00675683259780316,-0.0304362056139282,0.0188156149891952,0.999336795950238,
v;1565710226119;-0.0123596657024321,-0.0611290380583345,0.0380296475699804
q;1565710226135;-0.00783968842845992,-0.034909420428298,0.0197960792151551,0.999163634354924,
v;1565710226135;-0.0142846096514568,-0.0701354716286186,0.0401212581750144
q;1565710226151;-0.00870532229535786,-0.0395592674207026,0.0205802628082286,0.998967323145105,
v;1565710226151;-0.0157650378038664,-0.0794886950746128,0.0418241607230497
q;1565710226167;-0.00959411874762037,-0.0436405610439835,0.0218963927398493,0.998761226939689,
v;1565710226167;-0.0172541819973416,-0.0877186433925354,0.0445973396813376
q;1565710226183;-0.0103464667508572,-0.0478091289187806,0.0232119909547873,0.998533143356408,
v;1565710226183;-0.0184441355207699,-0.0961226012073919,0.047370964758807
q;1565710226200;-0.0112631156137286,-0.0521410073038103,0.0248052956601286,0.998268124691772,
v;1565710226200;-0.0199017861602802,-0.104873044125684,0.050731012222183
q;1565710226217;-0.0119336520397568,-0.0562658692877657,0.0267094071523944,0.997987165885335,
v;1565710226217;-0.0208151101895728,-0.113208847839096,0.0546933116246256
q;1565710226233;-0.0121719599331946,-0.0606002774873973,0.0285362465957806,0.997679795172568,
v;1565710226233;-0.0208303344191922,-0.121942406526751,0.058461292269998
q;1565710226249;-0.0122751584398924,-0.065153500227355,0.0306613758099771,0.997328530462745,
v;1565710226249;-0.0204907734307013,-0.131114423389568,0.0628129426359397
q;1565710226267;-0.0125180794254803,-0.0699811318817065,0.0326433415928763,0.996935439683223,
v;1565710226267;-0.0203920112988978,-0.140844994003652,0.0669024636589475
q;1565710226283;-0.0120738249018904,-0.0741001627905939,0.0339063214738586,0.996601085062097,
v;1565710226283;-0.0190417968212005,-0.14909404833542,0.0694398687802607
q;1565710226300;-0.0115421829800347,-0.0789070701088813,0.0352442252340443,0.996191948609182,
v;1565710226300;-0.0174353057512271,-0.158716316743635,0.072114988101177
q;1565710226316;-0.0107755211621395,-0.083663691827177,0.0362348689835036,0.995776767233643,
v;1565710226316;-0.0153975498450793,-0.168213635416653,0.0740431271360525
q;1565710226332;-0.0103086488201943,-0.0883105047721569,0.0369634244912654,0.995353613363448,
v;1565710226332;-0.0139934410406732,-0.17751049150705,0.0754831231108833
q;1565710226348;-0.0100069736357105,-0.0931808396566556,0.0375791962401153,0.994889457387223,
v;1565710226348;-0.0129087015255002,-0.187269558793642,0.0767208366329792
q;1565710226366;-0.00915146904307065,-0.0990623997352807,0.0378012270995446,0.994320851509781,
v;1565710226366;-0.0107098371804108,-0.199013941160942,0.07706690970813
q;1565710226383;-0.00841431453631733,-0.10485564142454,0.037670995448028,0.993738070057542,
v;1565710226383;-0.00882333107874402,-0.210593345982684,0.0767129834865865
q;1565710226401;-0.00789247925494227,-0.111045704631695,0.0370466887505916,0.993093189742783,
v;1565710226401;-0.00744825235030269,-0.222991850024657,0.0754080161227022
q;1565710226417;-0.00695117178671939,-0.117049819480016,0.0363192673482119,0.99243739012468,
v;1565710226417;-0.00529490294041018,-0.234994278525665,0.0737844285581186
q;1565710226436;-0.00612814977480733,-0.12327565417489,0.0344423062986973,0.991755729027582,
v;1565710226436;-0.00366346780904005,-0.24746033433018,0.0698849524605712
q;1565710226453;-0.00490896927440351,-0.129552301631324,0.0317488988033344,0.991052083791953,
v;1565710226453;-0.00150380319566199,-0.260018215751059,0.0642458206713614
q;1565710226470;-0.00305802092856977,-0.136310677851714,0.0292278915847667,0.990230205144845,
v;1565710226470;0.00191185921002836,-0.273535477487457,0.0587522659038535
q;1565710226487;-0.00161732068177109,-0.142755283767335,0.026706278075982,0.989396330676513,
v;1565710226487;0.00442459675081846,-0.28647459664107,0.0533337519744949
q;1565710226505;-0.00010890848505718,-0.149521958967149,0.0234225215710961,0.988480982005155,
v;1565710226505;0.00678910683977166,-0.300095184827617,0.0463556706876353
q;1565710226524;0.00183010505400544,-0.156263033925541,0.0193992036301967,0.987523208925635,
v;1565710226524;0.00967745031426639,-0.313689504179555,0.0377531071117287
q;1565710226540;0.00427428531572296,-0.163723478269962,0.0153418130101887,0.986377774809829,
v;1565710226540;0.0134561561317537,-0.328775629109107,0.0288726699533959
q;1565710226557;0.00634728787880362,-0.170948346911003,0.0113656873265469,0.985193977089293,
v;1565710226557;0.0163932447374532,-0.343447793838846,0.0202287941296252
q;1565710226573;0.00825142005187454,-0.177893797792799,0.00774230525511091,0.983984684651073,
v;1565710226573;0.0189943002038993,-0.357597698577746,0.0123033963963942
q;1565710226589;0.0100952318390958,-0.185001594920061,0.0038962626627386,0.982678666744819,
v;1565710226589;0.0212839744724389,-0.372127271831904,0.00392317905762974
q;1565710226605;0.0118741151626222,-0.19163592708653,-0.000318032052285921,0.981394295025588,
v;1565710226605;0.0231865625484099,-0.385744995495997,-0.00517665839914131
q;1565710226622;0.0140557513542191,-0.19896380944041,-0.00511822090382863,0.97989267358087,
v;1565710226622;0.0255123415771118,-0.400845779841198,-0.0156295083052392
q;1565710226638;0.0163829033288784,-0.206081058104385,-0.00988752160717987,0.978347852486553,
v;1565710226638;0.0279847472967673,-0.415579274736328,-0.0261124736901507
q;1565710226655;0.0184430743749535,-0.21321710810225,-0.014325804555872,0.976725709713431,
v;1565710226655;0.029923101863615,-0.430389112880265,-0.0358732705593927
q;1565710226672;0.0202389620857751,-0.21956554283566,-0.0185490224486707,0.975211429215572,
v;1565710226672;0.0313342091569519,-0.44361479337525,-0.0451034183599092
q;1565710226688;0.0222607753718956,-0.225258869084592,-0.0226850125043016,0.973780377243852,
v;1565710226688;0.0331402778283048,-0.455550659762341,-0.0542657257403776
q;1565710226704;0.0244107601736909,-0.230137029473635,-0.0272297137672537,0.972470893700661,
v;1565710226704;0.0349514923733425,-0.465877401361438,-0.0642793349386085
q;1565710226721;0.0263316497793701,-0.235134199071594,-0.0323085985666641,0.97106884885402,
v;1565710226721;0.0359537223351307,-0.476487637709945,-0.075250274410256
q;1565710226737;0.0283239615129372,-0.238836452943556,-0.0376807756859736,0.969914939337804,
v;1565710226737;0.0369529906627089,-0.484487149665824,-0.0867919848153768
q;1565710226754;0.0302886481044065,-0.242239183675751,-0.0428339878969594,0.968797220395563,
v;1565710226754;0.0379440800257739,-0.491893811381792,-0.0978957337602206
q;1565710226770;0.0327427800370608,-0.245340723215999,-0.0485576388504412,0.967666263252176,
v;1565710226770;0.0395521463210647,-0.498797422657319,-0.110351411428572
q;1565710226786;0.0352585292542622,-0.247772515363256,-0.0545355749371815,0.966639267007724,
v;1565710226786;0.0411513381100164,-0.504383847722565,-0.123321126600247
q;1565710226803;0.0373170758364166,-0.249962491621356,-0.0608309612137466,0.965621973640968,
v;1565710226803;0.0416695173289122,-0.509455499161138,-0.136678591102455
q;1565710226820;0.0398152039362618,-0.251421419646987,-0.0676647472756323,0.96468831458419,
v;1565710226820;0.04280686253413,-0.51315061679033,-0.151286065872228
q;1565710226837;0.0415343939045723,-0.252683625571683,-0.0743452426559882,0.963793906840387,
v;1565710226837;0.0425023358471882,-0.516329527624413,-0.165195948532402
q;1565710226853;0.043304795271299,-0.253443975121431,-0.0815661032556113,0.962931947839729,
v;1565710226853;0.0420666726351954,-0.518527165065255,-0.180167556384313
q;1565710226871;0.0450962826970084,-0.254065741272458,-0.0892281074543644,0.962005866244612,
v;1565710226871;0.0414380243972045,-0.520483967752018,-0.196010671755797
q;1565710226890;0.0467649360445212,-0.254274336441963,-0.0982690557525264,0.960989492426302,
v;1565710226890;0.0399172261570614,-0.521634541771655,-0.214463078532246
q;1565710226907;0.0483285148232366,-0.254219118972637,-0.106501632964298,0.960049217050475,
v;1565710226907;0.0386556292243779,-0.522205003525806,-0.23129366561763
q;1565710226923;0.0494604877334237,-0.253543408955556,-0.114248456142111,0.959279251640428,
v;1565710226923;0.0369673725185581,-0.521382852418697,-0.246942248315396
q;1565710226940;0.050832489708896,-0.253802202602013,-0.121967749864495,0.958188037856931,
v;1565710226940;0.0355102625002366,-0.522554042963889,-0.2627142198166
q;1565710226956;0.0519332486955547,-0.25335863980925,-0.129836074572565,0.957212029079861,
v;1565710226956;0.0336384217476157,-0.52221793453896,-0.278623371499628
q;1565710226973;0.0529119454778769,-0.252889978701645,-0.136944333028046,0.956291375489387,
v;1565710226973;0.0319402058150395,-0.521774398860888,-0.293000856595237
q;1565710226990;0.0543552988723783,-0.252241237920813,-0.144792829275511,0.955225101547681,
v;1565710226990;0.0308025174214465,-0.521142161049704,-0.309082852228757
q;1565710227007;0.055439231210477,-0.251649583997204,-0.152173765648876,0.954170918970564,
v;1565710227007;0.0292122292937632,-0.520505089567838,-0.324081192694254
q;1565710227024;0.0564452445701001,-0.250711513833025,-0.159034933274224,0.953239531378866,
v;1565710227024;0.0278715076063879,-0.519127143664964,-0.338029252990789
q;1565710227041;0.0573230784064502,-0.249408948865874,-0.166338977333777,0.952281796489366,
v;1565710227041;0.0262055884560659,-0.516977658924596,-0.35278813446576
q;1565710227057;0.0583104244305766,-0.248604118820636,-0.173554077361214,0.951143944645729,
v;1565710227057;0.0246331884096261,-0.515886641018734,-0.367465441373123
q;1565710227075;0.059733093207805,-0.247116249535876,-0.181457639351269,0.949967717378407,
v;1565710227075;0.0238090072077996,-0.513607191749257,-0.383734467829227
q;1565710227091;0.0603864656260766,-0.245722896129447,-0.188641070362598,0.948887957212984,
