q;1565463782926;1.38777878078145e-17,5.55111512312578e-17,0,1,
v;1565463782926;2.77555756156289e-17,1.11022302462516e-16,1.54074395550979e-33
q;1565463782955;-5.03015246561683e-05,-0.000431843825147905,-0.00116595717606883,0.999999283416594,
v;1565463782955;-0.000101610000210452,-0.000863569844337202,-0.00233187136166403
q;1565463782983;-0.000451393274378944,-0.000565334725943909,-0.00218045813395854,0.99999733013925,
v;1565463782983;-0.000905249639485228,-0.00112869864700847,-0.00436040985244172
q;1565463783013;-0.000474938400560079,-0.000872065791939639,-0.00263814447126571,0.999996016068797,
v;1565463783013;-0.000954474432895942,-0.00174162039693327,-0.00527546643993431
q;1565463783039;-6.23999099780836e-05,-0.000842458972165597,-0.00376739952490605,0.999992613311912,
v;1565463783039;-0.000131146657537745,-0.00168443613861954,-0.00753470961167115
q;1565463783064;0.000255151625081301,-0.000559387302382562,-0.0049943023758801,0.99998729537209,
v;1565463783064;0.000504709289710591,-0.00112130937767805,-0.00998893069266726
q;1565463783090;0.000401809241493134,-0.00013271523698194,-0.00598223681510419,0.999981991458745,
v;1565463783090;0.000802016229016618,-0.000270233220222527,-0.0119646541284153
q;1565463783119;0.000704590816084621,-0.000129827859036763,-0.00726444202558346,0.999973351933259,
v;1565463783119;0.00140725829077586,-0.000269885987535185,-0.014529205396857
q;1565463783147;0.000995231419682177,7.28540461718383e-05,-0.00831292051336684,0.999964971824877,
v;1565463783147;0.00199160569348807,0.000129156685595205,-0.0166259125601293
q;1565463783179;0.00104889216269065,0.000255547151247987,-0.00955439888870026,0.999953769241512,
v;1565463783179;0.00210257209123465,0.000491028711095214,-0.0191085833724765
q;1565463783210;0.0016913945042092,0.000394082222585071,-0.0105714325121317,0.999942600676839,
v;1565463783210;0.0033909333642569,0.000752362675828262,-0.0211420148733579
q;1565463783238;0.00231763401945001,0.00034314212917132,-0.0118304991137318,0.999927290843752,
v;1565463783238;0.00464306678035647,0.000631403672629909,-0.0236601497503456
q;1565463783267;0.00324945713803744,0.000371204267125371,-0.0137925063360842,0.999899542881011,
v;1565463783267;0.00650854703981251,0.000652711508810082,-0.0275839111422721
q;1565463783296;0.00441074662395337,0.00032728814167963,-0.0163045243429871,0.999857330249358,
